camera,source,black_level,white_level,width,height,iso,time,std,mean,min,max,EV
Leica M11 (18MP),/home/steven/git/camera-char/detector-noise/M11-18MP/L1000655.DNG,1023,16383,5280,3506,1600,0.125,7.063364237091379,1023.2721788081902,866,1177,11.086535101613173
Leica M11 (18MP),/home/steven/git/camera-char/detector-noise/M11-18MP/L1000656.DNG,1023,16383,5280,3506,1600,0.06666666667,7.020298729835052,1023.1531484446576,846,1184,11.095358173784955
Leica M11 (18MP),/home/steven/git/camera-char/detector-noise/M11-18MP/L1000657.DNG,1023,16383,5280,3506,1600,0.03333333333,7.0003157311039725,1023.1082794754446,888,1181,11.099470603061537
Leica M11 (18MP),/home/steven/git/camera-char/detector-noise/M11-18MP/L1000658.DNG,1023,16383,5280,3506,1600,0.01666666667,6.985561703198141,1023.0891173032376,891,1150,11.102514469402973
Leica M11 (18MP),/home/steven/git/camera-char/detector-noise/M11-18MP/L1000659.DNG,1023,16383,5280,3506,1600,0.008,6.9825201866802695,1023.0471305683762,895,1225,11.1031427562216
Leica M11 (18MP),/home/steven/git/camera-char/detector-noise/M11-18MP/L1000660.DNG,1023,16383,5280,3506,1600,0.004,6.974516570047293,1023.0500381380836,866,1156,11.10479737381594
Leica M11 (18MP),/home/steven/git/camera-char/detector-noise/M11-18MP/L1000661.DNG,1023,16383,5280,3506,1600,0.002,6.979277798133535,1023.0452755773651,903,1230,11.10381283868035
Leica M11 (18MP),/home/steven/git/camera-char/detector-noise/M11-18MP/L1000662.DNG,1023,16383,5280,3506,1600,0.001,6.982245544624509,1023.0274847015506,895,1178,11.103199502570169
Leica M11 (18MP),/home/steven/git/camera-char/detector-noise/M11-18MP/L1000663.DNG,1023,16383,5280,3506,1600,0.0005,6.98171680639497,1023.0559078916664,884,1203,11.103308756376912
Leica M11 (18MP),/home/steven/git/camera-char/detector-noise/M11-18MP/L1000664.DNG,1023,16383,5280,3506,1600,0.00025,6.983056128590344,1023.0647034196788,882,1179,11.103032026708004
Leica M11 (18MP),/home/steven/git/camera-char/detector-noise/M11-18MP/L1000665.DNG,1023,16383,5280,3506,3200,1.0,14.08211374775233,1021.6405828104204,781,2754,10.091098599663445
Leica M11 (18MP),/home/steven/git/camera-char/detector-noise/M11-18MP/L1000666.DNG,1023,16383,5280,3506,3200,0.5,13.526147210328991,1025.2393018894018,749,1953,10.149211540350136
Leica M11 (18MP),/home/steven/git/camera-char/detector-noise/M11-18MP/L1000667.DNG,1023,16383,5280,3506,3200,0.25,13.209810716700014,1024.2826011469515,771,1419,10.183352706357056
Leica M11 (18MP),/home/steven/git/camera-char/detector-noise/M11-18MP/L1000668.DNG,1023,16383,5280,3506,3200,0.125,13.038868564056068,1023.7805612996768,778,1300,10.202143814269096
Leica M11 (18MP),/home/steven/git/camera-char/detector-noise/M11-18MP/L1000669.DNG,1023,16383,5280,3506,3200,0.06666666667,12.954901054338835,1023.5754835865788,734,1300,10.211464504034474
Leica M11 (18MP),/home/steven/git/camera-char/detector-noise/M11-18MP/L1000670.DNG,1023,16383,5280,3506,3200,0.03333333333,12.912411817105609,1023.446711535636,762,1274,10.21620400421234
Leica M11 (18MP),/home/steven/git/camera-char/detector-noise/M11-18MP/L1000671.DNG,1023,16383,5280,3506,3200,0.01666666667,12.88578583164201,1023.3801669540528,654,1314,10.219181978980144
Leica M11 (18MP),/home/steven/git/camera-char/detector-noise/M11-18MP/L1000672.DNG,1023,16383,5280,3506,3200,0.008,12.874480840774172,1023.3462781335892,781,1272,10.220448243457664
Leica M11 (18MP),/home/steven/git/camera-char/detector-noise/M11-18MP/L1000673.DNG,1023,16383,5280,3506,3200,0.004,12.879852772947569,1023.3340107434874,746,1316,10.219846398336358
Leica M11 (18MP),/home/steven/git/camera-char/detector-noise/M11-18MP/L1000674.DNG,1023,16383,5280,3506,3200,0.002,12.870664693266376,1023.3218000203116,793,1277,10.220875938622008
Leica M11 (18MP),/home/steven/git/camera-char/detector-noise/M11-18MP/L1000675.DNG,1023,16383,5280,3506,3200,0.001,12.87213413337213,1023.3214696883264,742,1465,10.220711235943794
Leica M11 (18MP),/home/steven/git/camera-char/detector-noise/M11-18MP/L1000676.DNG,1023,16383,5280,3506,3200,0.0005,12.873819978774616,1023.3410327965912,769,1332,10.220522300564296
Leica M11 (18MP),/home/steven/git/camera-char/detector-noise/M11-18MP/L1000677.DNG,1023,16383,5280,3506,3200,0.00025,12.874396236161008,1023.3210849582534,797,1320,10.220457724155054
Leica M11 (18MP),/home/steven/git/camera-char/detector-noise/M11-18MP/L1000678.DNG,1023,16383,5280,3506,6400,1.0,26.48745689245468,1020.0433391782916,514,4550,9.17965316606491
Leica M11 (18MP),/home/steven/git/camera-char/detector-noise/M11-18MP/L1000679.DNG,1023,16383,5280,3506,6400,0.5,25.22025870032553,1027.0212883973793,498,2672,9.250379426333277
Leica M11 (18MP),/home/steven/git/camera-char/detector-noise/M11-18MP/L1000680.DNG,1023,16383,5280,3506,6400,0.25,24.53528719698681,1025.0159253509137,567,1782,9.290104341797443
Leica M11 (18MP),/home/steven/git/camera-char/detector-noise/M11-18MP/L1000681.DNG,1023,16383,5280,3506,6400,0.125,24.184842346675858,1024.0707701840136,551,1699,9.310859367378573
Leica M11 (18MP),/home/steven/git/camera-char/detector-noise/M11-18MP/L1000682.DNG,1023,16383,5280,3506,6400,0.06666666667,23.98704961938072,1023.5577482432712,448,1646,9.322706782074794
Leica M11 (18MP),/home/steven/git/camera-char/detector-noise/M11-18MP/L1000683.DNG,1023,16383,5280,3506,6400,0.03333333333,23.88617798080265,1023.292143446732,461,1674,9.32878647360192
Leica M11 (18MP),/home/steven/git/camera-char/detector-noise/M11-18MP/L1000684.DNG,1023,16383,5280,3506,6400,0.01666666667,23.834676259196485,1023.1889551353524,494,1548,9.331900470968014
Leica M11 (18MP),/home/steven/git/camera-char/detector-noise/M11-18MP/L1000685.DNG,1023,16383,5280,3506,6400,0.008,23.8163770817048,1023.1514425487044,490,1616,9.333008531842491
Leica M11 (18MP),/home/steven/git/camera-char/detector-noise/M11-18MP/L1000686.DNG,1023,16383,5280,3506,6400,0.004,23.802647054852248,1023.0920754356168,476,1602,9.33384047842517
Leica M11 (18MP),/home/steven/git/camera-char/detector-noise/M11-18MP/L1000687.DNG,1023,16383,5280,3506,6400,0.002,23.80754004410112,1023.0865831734344,473,1636,9.333543941411582
Leica M11 (18MP),/home/steven/git/camera-char/detector-noise/M11-18MP/L1000688.DNG,1023,16383,5280,3506,6400,0.001,23.7913505752839,1023.0266111449636,470,1571,9.334525328455438
Leica M11 (18MP),/home/steven/git/camera-char/detector-noise/M11-18MP/L1000689.DNG,1023,16383,5280,3506,6400,0.0005,23.7935341428878,1023.115536947484,460,1586,9.334392924135264
Leica M11 (18MP),/home/steven/git/camera-char/detector-noise/M11-18MP/L1000690.DNG,1023,16383,5280,3506,6400,0.00025,23.803581880445986,1023.1188332987606,356,1602,9.333783819106484
Leica M11 (18MP),/home/steven/git/camera-char/detector-noise/M11-18MP/L1000691.DNG,1023,16383,5280,3506,12500,1.0,51.34350097094282,1017.8612420914797,149,6489,8.224780828079885
Leica M11 (18MP),/home/steven/git/camera-char/detector-noise/M11-18MP/L1000692.DNG,1023,16383,5280,3506,12500,0.5,48.681208600365565,1031.6513772926066,20,4160,8.301597514672205
Leica M11 (18MP),/home/steven/git/camera-char/detector-noise/M11-18MP/L1000693.DNG,1023,16383,5280,3506,12500,0.25,47.245358207669504,1027.3916185889125,0,3031,8.344789907254867
Leica M11 (18MP),/home/steven/git/camera-char/detector-noise/M11-18MP/L1000694.DNG,1023,16383,5280,3506,12500,0.125,46.53097267841509,1025.361172567806,115,2136,8.366771155369845
Leica M11 (18MP),/home/steven/git/camera-char/detector-noise/M11-18MP/L1000695.DNG,1023,16383,5280,3506,12500,0.06666666667,46.12733912879375,1024.2170975837955,216,2291,8.37934042827019
Leica M11 (18MP),/home/steven/git/camera-char/detector-noise/M11-18MP/L1000696.DNG,1023,16383,5280,3506,12500,0.03333333333,45.90563553277272,1023.6640950470188,141,2396,8.38629122603396
Leica M11 (18MP),/home/steven/git/camera-char/detector-noise/M11-18MP/L1000697.DNG,1023,16383,5280,3506,12500,0.01666666667,45.824491144586055,1023.3462429666027,58,2135,8.388843640190762
Leica M11 (18MP),/home/steven/git/camera-char/detector-noise/M11-18MP/L1000698.DNG,1023,16383,5280,3506,12500,0.008,45.76933059112229,1023.3034692151116,132,2115,8.390581309065094
Leica M11 (18MP),/home/steven/git/camera-char/detector-noise/M11-18MP/L1000699.DNG,1023,16383,5280,3506,12500,0.004,45.74673652868199,1023.3040527926152,0,2539,8.391293672336907
Leica M11 (18MP),/home/steven/git/camera-char/detector-noise/M11-18MP/L1000700.DNG,1023,16383,5280,3506,12500,0.002,45.732921170965234,1023.2161738426768,56,2283,8.39172942709854
Leica M11 (18MP),/home/steven/git/camera-char/detector-noise/M11-18MP/L1000701.DNG,1023,16383,5280,3506,12500,0.001,45.75437644173663,1023.2416602923128,0,2131,8.391052755820276
Leica M11 (18MP),/home/steven/git/camera-char/detector-noise/M11-18MP/L1000702.DNG,1023,16383,5280,3506,12500,0.0005,45.74250970348868,1023.2468484762052,95,2284,8.391426978053165
Leica M11 (18MP),/home/steven/git/camera-char/detector-noise/M11-18MP/L1000703.DNG,1023,16383,5280,3506,12500,0.00025,45.742925391223686,1023.220127886826,159,1990,8.391413867537086
Leica M11 (18MP),/home/steven/git/camera-char/detector-noise/M11-18MP/L1000704.DNG,1023,16383,5280,3506,25000,1.0,106.69038629191265,1015.9656862046016,0,3132,7.169604222865925
Leica M11 (18MP),/home/steven/git/camera-char/detector-noise/M11-18MP/L1000705.DNG,1023,16383,5280,3506,25000,0.5,96.32448776455868,997.854380207523,0,8249,7.3170598917958
Leica M11 (18MP),/home/steven/git/camera-char/detector-noise/M11-18MP/L1000706.DNG,1023,16383,5280,3506,25000,0.25,93.45928135032857,1032.611299298605,0,5379,7.360624556994832
Leica M11 (18MP),/home/steven/git/camera-char/detector-noise/M11-18MP/L1000707.DNG,1023,16383,5280,3506,25000,0.125,91.93658658145075,1028.2934976728206,0,4396,7.384323397905912
Leica M11 (18MP),/home/steven/git/camera-char/detector-noise/M11-18MP/L1000708.DNG,1023,16383,5280,3506,25000,0.06666666667,91.07404221440214,1026.247994131273,0,3233,7.39792258286178
Leica M11 (18MP),/home/steven/git/camera-char/detector-noise/M11-18MP/L1000709.DNG,1023,16383,5280,3506,25000,0.03333333333,90.68559415989913,1025.177168522792,0,3043,7.404089110769388
Leica M11 (18MP),/home/steven/git/camera-char/detector-noise/M11-18MP/L1000710.DNG,1023,16383,5280,3506,25000,0.01666666667,90.45030992209766,1024.545720053501,0,3275,7.407837054565548
Leica M11 (18MP),/home/steven/git/camera-char/detector-noise/M11-18MP/L1000711.DNG,1023,16383,5280,3506,25000,0.008,90.3319877754036,1024.2085733439644,0,2939,7.40972554476411
Leica M11 (18MP),/home/steven/git/camera-char/detector-noise/M11-18MP/L1000712.DNG,1023,16383,5280,3506,25000,0.004,90.32860810440108,1024.0434862746115,0,3283,7.409779522606616
Leica M11 (18MP),/home/steven/git/camera-char/detector-noise/M11-18MP/L1000713.DNG,1023,16383,5280,3506,25000,0.002,90.2566390912512,1023.8864791310136,0,3311,7.410929443161905
Leica M11 (18MP),/home/steven/git/camera-char/detector-noise/M11-18MP/L1000714.DNG,1023,16383,5280,3506,25000,0.001,90.24697824988836,1023.708299138706,0,3081,7.411083873839179
Leica M11 (18MP),/home/steven/git/camera-char/detector-noise/M11-18MP/L1000715.DNG,1023,16383,5280,3506,25000,0.0005,90.2636889930223,1023.7757757804802,0,3616,7.410816759361281
Leica M11 (18MP),/home/steven/git/camera-char/detector-noise/M11-18MP/L1000716.DNG,1023,16383,5280,3506,25000,0.00025,90.28554581478808,1023.8724778086053,0,2895,7.410467461525059
Leica M11 (18MP),/home/steven/git/camera-char/detector-noise/M11-18MP/L1000717.DNG,2047,16383,5280,3506,50000,1.0,198.78033433278324,2032.9568069456689,316,13449,6.17232369652929
Leica M11 (18MP),/home/steven/git/camera-char/detector-noise/M11-18MP/L1000718.DNG,2047,16383,5280,3506,50000,0.5,188.12454261064383,2084.596075180643,0,13491,6.251810658047261
Leica M11 (18MP),/home/steven/git/camera-char/detector-noise/M11-18MP/L1000719.DNG,2047,16383,5280,3506,50000,0.25,182.1179281009478,2066.9211086189907,0,4329,6.298625780812751
Leica M11 (18MP),/home/steven/git/camera-char/detector-noise/M11-18MP/L1000720.DNG,2047,16383,5280,3506,50000,0.125,179.07046556132764,2057.817021793808,0,5044,6.322971321825688
Leica M11 (18MP),/home/steven/git/camera-char/detector-noise/M11-18MP/L1000721.DNG,2047,16383,5280,3506,50000,0.06666666667,177.3249364710002,2053.244967987778,404,5467,6.337103301554612
Leica M11 (18MP),/home/steven/git/camera-char/detector-noise/M11-18MP/L1000722.DNG,2047,16383,5280,3506,50000,0.03333333333,176.92602308795756,2051.5291094595414,0,6570,6.3403524704682805
Leica M11 (18MP),/home/steven/git/camera-char/detector-noise/M11-18MP/L1000723.DNG,2047,16383,5280,3506,50000,0.01666666667,176.50755373624818,2050.2645144038797,0,6511,6.343768806550532
Leica M11 (18MP),/home/steven/git/camera-char/detector-noise/M11-18MP/L1000724.DNG,2047,16383,5280,3506,50000,0.008,176.294782074186,2049.672066014538,0,6527,6.345508957494885
Leica M11 (18MP),/home/steven/git/camera-char/detector-noise/M11-18MP/L1000725.DNG,2047,16383,5280,3506,50000,0.004,176.232834903921,2049.782265358952,0,6043,6.346015986572631
Leica M11 (18MP),/home/steven/git/camera-char/detector-noise/M11-18MP/L1000726.DNG,2047,16383,5280,3506,50000,0.002,176.1090780026062,2049.194703398071,0,7015,6.347029453711253
Leica M11 (18MP),/home/steven/git/camera-char/detector-noise/M11-18MP/L1000727.DNG,2047,16383,5280,3506,50000,0.001,176.14909798007804,2049.499202611541,0,5905,6.346701645147989
Leica M11 (18MP),/home/steven/git/camera-char/detector-noise/M11-18MP/L1000728.DNG,2047,16383,5280,3506,50000,0.0005,176.1617881936098,2049.5095057822955,0,5815,6.346597713598573
Leica M11 (18MP),/home/steven/git/camera-char/detector-noise/M11-18MP/L1000729.DNG,2047,16383,5280,3506,50000,0.00025,176.10073656931573,2049.37238905383,0,7028,6.347097788799864
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103373.DNG,0,15000,5984,3992,100,1.0,1.5557349170147583,0.7167090698777233,0,111,13.235078621031334
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103374.DNG,0,15000,5984,3992,100,0.5,1.5508845000022096,0.8281538427791412,0,110,13.239583632632062
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103375.DNG,0,15000,5984,3992,100,0.25,1.548319527435868,0.8710240082437603,0,101,13.241971648402313
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103376.DNG,0,15000,5984,3992,100,0.125,1.5315357039892668,0.8858210655937544,0,83,13.257695880054053
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103377.DNG,0,15000,5984,3992,100,0.06666666667,1.5293985131892722,0.9042382056894538,0,86,13.259710503597626
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103378.DNG,0,15000,5984,3992,100,0.03333333333,1.5247416376467977,0.9066120626949086,0,85,13.264110076718715
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103379.DNG,0,15000,5984,3992,100,0.01666666667,1.524924429183789,0.9090900718549398,0,75,13.263937131590646
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103380.DNG,0,15000,5984,3992,100,0.008,1.5241599208234804,0.908447576972126,0,115,13.264660596288005
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103381.DNG,0,15000,5984,3992,100,0.004,1.5280826225835544,0.9151615815186522,0,86,13.26095232906384
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103382.DNG,0,15000,5984,3992,100,0.002,1.6061342753082142,0.9207869281343436,0,118,13.189082370837877
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103383.DNG,0,15000,5984,3992,100,0.001,1.607431595507398,0.924754756839883,0,119,13.187917535514918
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103384.DNG,0,15000,5984,3992,100,0.0005,1.6064166871329313,0.9230566748470204,0,129,13.188828719365992
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103385.DNG,0,15000,5984,3992,100,0.00025,1.6024789095248342,0.915408524267787,0,125,13.192369510836365
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103386.DNG,0,15000,5984,3992,200,1.0,1.7415400655522115,0.9103795408330028,0,53,13.072311216585945
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103387.DNG,0,15000,5984,3992,200,0.5,1.662813269803094,0.9380155280480748,0,52,13.139048713963348
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103388.DNG,0,15000,5984,3992,200,0.25,1.6456462797313351,0.9687293621333576,0,43,13.154020608494898
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103389.DNG,0,15000,5984,3992,200,0.125,1.6273434370619742,0.9737768484830625,0,45,13.170156128547449
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103390.DNG,0,15000,5984,3992,200,0.06666666667,1.6132974564938742,0.9788090971381264,0,44,13.182662416083144
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103391.DNG,0,15000,5984,3992,200,0.03333333333,1.6107930284359282,0.984641492209017,0,45,13.18490374689136
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103392.DNG,0,15000,5984,3992,200,0.01666666667,1.6104838493162483,0.9926336630480213,0,44,13.185180687496596
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103393.DNG,0,15000,5984,3992,200,0.008,1.6066391827806477,0.9858367721405378,0,45,13.188628913709891
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103394.DNG,0,15000,5984,3992,200,0.004,1.6109659010763138,0.9910016389731334,0,46,13.18474892307823
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103395.DNG,0,15000,5984,3992,200,0.002,1.620827263618055,0.9906679167157844,0,48,13.175944533524005
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103396.DNG,0,15000,5984,3992,200,0.001,1.619666639449301,0.9929493847320308,0,51,13.176977972780046
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103397.DNG,0,15000,5984,3992,200,0.0005,1.6232991837810364,0.9969229903657584,0,54,13.173745958524782
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103398.DNG,0,15000,5984,3992,200,0.00025,1.6206760727064478,0.9937250419957562,0,55,13.17607911452296
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103399.DNG,0,15000,5984,3992,400,1.0,2.311505695115026,1.1049850787805555,0,66,12.663841963163296
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103400.DNG,0,15000,5984,3992,400,0.5,2.2027550162796983,1.1594870891515652,0,56,12.733365828469092
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103401.DNG,0,15000,5984,3992,400,0.25,2.1513420538609007,1.1892292271709193,0,55,12.76743795514876
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103402.DNG,0,15000,5984,3992,400,0.125,2.139840772520392,1.21872739462883,0,70,12.775171431887973
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103403.DNG,0,15000,5984,3992,400,0.06666666667,2.1348169039427867,1.2359015323427605,0,94,12.778562540214596
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103404.DNG,0,15000,5984,3992,400,0.03333333333,2.123621769295605,1.23578222621714,0,78,12.786148044520472
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103405.DNG,0,15000,5984,3992,400,0.01666666667,2.1268432722905093,1.243862097523925,0,86,12.783961155679174
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103406.DNG,0,15000,5984,3992,400,0.008,2.1269106019221624,1.2483720365195632,0,79,12.783915484900575
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103407.DNG,0,15000,5984,3992,400,0.004,2.127599381410181,1.249475136770868,0,87,12.783448357657154
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103408.DNG,0,15000,5984,3992,400,0.002,2.169404237838389,1.254177640039437,0,77,12.755375976367556
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103409.DNG,0,15000,5984,3992,400,0.001,2.1749208943100697,1.2614731468284162,0,72,12.751711951705568
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103410.DNG,0,15000,5984,3992,400,0.0005,2.171219721212064,1.2567798950173072,0,79,12.754169150327128
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103411.DNG,0,15000,5984,3992,400,0.00025,2.1724399563547525,1.260240609896263,0,80,12.753358577047422
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103412.DNG,0,15000,5984,3992,800,1.0,4.373164768150722,2.007036507841887,0,115,11.74399717426727
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103413.DNG,0,15000,5984,3992,800,0.5,4.089531625892606,2.069891830787243,0,110,11.84073925952307
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103414.DNG,0,15000,5984,3992,800,0.25,3.977528669737609,2.149046379858648,0,103,11.88080255083579
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103415.DNG,0,15000,5984,3992,800,0.125,3.830440093605661,2.181076181440421,0,197,11.93516472196194
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103416.DNG,0,15000,5984,3992,800,0.06666666667,3.81844491478465,2.2099040996431367,0,140,11.939689668844329
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103417.DNG,0,15000,5984,3992,800,0.03333333333,3.8207339859103056,2.2408435688221364,0,155,11.938825065016353
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103418.DNG,0,15000,5984,3992,800,0.01666666667,3.818816536005183,2.2453322838859537,0,137,11.939549268755677
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103419.DNG,0,15000,5984,3992,800,0.008,3.819644835885031,2.25068753817796,0,169,11.939236382671549
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103420.DNG,0,15000,5984,3992,800,0.004,3.8221016847686182,2.2572636499603487,0,156,11.938308719391143
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103421.DNG,0,15000,5984,3992,800,0.002,3.9006420343671855,2.321909569473171,0,167,11.908963273330697
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103422.DNG,0,15000,5984,3992,800,0.001,3.80179628115202,2.233715634812405,0,164,11.945993652872776
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103423.DNG,0,15000,5984,3992,800,0.0005,3.8180915179603216,2.250503178817528,0,163,11.939823196354029
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103424.DNG,0,15000,5984,3992,800,0.00025,3.8150569577932014,2.2453899275824374,0,186,11.940970283993924
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103425.DNG,0,15000,5984,3992,1600,1.0,9.892951695930986,6.292538494435395,0,221,10.566273847482028
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103426.DNG,0,15000,5984,3992,1600,0.5,9.457185993616644,5.991436122579383,0,226,10.631263909918262
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103427.DNG,0,15000,5984,3992,1600,0.25,9.278682374872222,5.876489735821911,0,338,10.658754931189598
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103428.DNG,0,15000,5984,3992,1600,0.125,7.034255804499736,3.961702524366916,0,157,11.058277079971472
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103429.DNG,0,15000,5984,3992,1600,0.06666666667,7.009707975056296,4.03057116907612,0,159,11.063320537563056
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103430.DNG,0,15000,5984,3992,1600,0.03333333333,7.007540960369378,4.06966062807433,0,288,11.063766608169589
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103431.DNG,0,15000,5984,3992,1600,0.01666666667,6.846925549864092,4.0615396066196565,0,363,11.09721855491896
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103432.DNG,0,15000,5984,3992,1600,0.008,6.854250093311777,4.081140096034314,0,346,11.095676047357475
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103433.DNG,0,15000,5984,3992,1600,0.004,6.860657894034345,4.093310576701532,0,277,11.094327951838842
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103434.DNG,0,15000,5984,3992,1600,0.002,6.850427452872119,4.082478334007587,0,297,11.096480868124669
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103435.DNG,0,15000,5984,3992,1600,0.001,6.8331361947523845,4.064858158831031,0,296,11.10012699807452
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103436.DNG,0,15000,5984,3992,1600,0.0005,6.8551441580684935,4.088949875017415,0,332,11.095487875251704
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103437.DNG,0,15000,5984,3992,1600,0.00025,6.841019591493239,4.07105860283401,0,360,11.098463518614253
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103438.DNG,0,15000,5984,3992,3200,1.0,19.466256571346936,12.55200378196232,0,405,9.589771309912605
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103439.DNG,0,15000,5984,3992,3200,0.5,18.81284478910167,12.129740764952365,0,322,9.63902876252917
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103440.DNG,0,15000,5984,3992,3200,0.25,18.28619121233248,11.72864257090384,0,368,9.679992174555874
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103441.DNG,0,15000,5984,3992,3200,0.125,13.591623927029469,7.680421211741665,0,307,10.108028945797006
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103442.DNG,0,15000,5984,3992,3200,0.06666666667,13.60640416222299,7.884489483646437,0,275,10.10646093696593
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103443.DNG,0,15000,5984,3992,3200,0.03333333333,13.586786306753329,7.95136935803425,0,313,10.108542530719433
Leica M10 (24MP),/home/steven/git/camera-char/detector-noise/M10-24MP/LM103444.DNG,0,15000,5984,3992,3200,0.01666666667,13.3813550436928,7.928714296909327,0,655,10.13052256956593
